currency,datetime_UTC,timestamp_UTC,price_USD,key
btc,2020-07-06 05:00:00,1594011600,9113.81,1594011600btc
btc,2020-07-06 06:00:00,1594015200,9224.17,1594015200btc
btc,2020-07-06 07:00:00,1594018800,9199.28,1594018800btc
btc,2020-07-06 08:00:00,1594022400,9194.1,1594022400btc
btc,2020-07-06 09:00:00,1594026000,9205.01,1594026000btc
btc,2020-07-06 10:00:00,1594029600,9194.83,1594029600btc
btc,2020-07-06 11:00:00,1594033200,9229.41,1594033200btc
btc,2020-07-06 12:00:00,1594036800,9272.9,1594036800btc
btc,2020-07-06 13:00:00,1594040400,9256.27,1594040400btc
btc,2020-07-06 14:00:00,1594044000,9258.75,1594044000btc
btc,2020-07-06 15:00:00,1594047600,9305.72,1594047600btc
btc,2020-07-06 16:00:00,1594051200,9317.63,1594051200btc
btc,2020-07-06 17:00:00,1594054800,9313.87,1594054800btc
btc,2020-07-06 18:00:00,1594058400,9298.78,1594058400btc
btc,2020-07-06 19:00:00,1594062000,9295.8,1594062000btc
btc,2020-07-06 20:00:00,1594065600,9277.83,1594065600btc
btc,2020-07-06 21:00:00,1594069200,9280.09,1594069200btc
btc,2020-07-06 22:00:00,1594072800,9290.61,1594072800btc
btc,2020-07-06 23:00:00,1594076400,9347.05,1594076400btc
btc,2020-07-07 00:00:00,1594080000,9333.39,1594080000btc
btc,2020-07-07 01:00:00,1594083600,9315.62,1594083600btc
btc,2020-07-07 02:00:00,1594087200,9280.71,1594087200btc
btc,2020-07-07 03:00:00,1594090800,9298.26,1594090800btc
btc,2020-07-07 04:00:00,1594094400,9285.36,1594094400btc
btc,2020-07-07 05:00:00,1594098000,9284.54,1594098000btc
btc,2020-07-07 06:00:00,1594101600,9274.78,1594101600btc
btc,2020-07-07 07:00:00,1594105200,9262.68,1594105200btc
btc,2020-07-07 08:00:00,1594108800,9267.09,1594108800btc
btc,2020-07-07 09:00:00,1594112400,9227.16,1594112400btc
btc,2020-07-07 10:00:00,1594116000,9249.75,1594116000btc
btc,2020-07-07 11:00:00,1594119600,9272.6,1594119600btc
btc,2020-07-07 12:00:00,1594123200,9270.4,1594123200btc
btc,2020-07-07 13:00:00,1594126800,9260.97,1594126800btc
btc,2020-07-07 14:00:00,1594130400,9257.52,1594130400btc
btc,2020-07-07 15:00:00,1594134000,9275.65,1594134000btc
btc,2020-07-07 16:00:00,1594137600,9263.64,1594137600btc
btc,2020-07-07 17:00:00,1594141200,9281.05,1594141200btc
btc,2020-07-07 18:00:00,1594144800,9272.64,1594144800btc
btc,2020-07-07 19:00:00,1594148400,9234.66,1594148400btc
btc,2020-07-07 20:00:00,1594152000,9255.29,1594152000btc
btc,2020-07-07 21:00:00,1594155600,9246.94,1594155600btc
btc,2020-07-07 22:00:00,1594159200,9247.71,1594159200btc
btc,2020-07-07 23:00:00,1594162800,9257.32,1594162800btc
btc,2020-07-08 00:00:00,1594166400,9244.2,1594166400btc
btc,2020-07-08 01:00:00,1594170000,9275.71,1594170000btc
btc,2020-07-08 02:00:00,1594173600,9299.0,1594173600btc
btc,2020-07-08 03:00:00,1594177200,9305.82,1594177200btc
btc,2020-07-08 04:00:00,1594180800,9265.46,1594180800btc
btc,2020-07-08 05:00:00,1594184400,9270.34,1594184400btc
btc,2020-07-08 06:00:00,1594188000,9262.3,1594188000btc
btc,2020-07-08 07:00:00,1594191600,9284.11,1594191600btc
btc,2020-07-08 08:00:00,1594195200,9282.04,1594195200btc
btc,2020-07-08 09:00:00,1594198800,9279.96,1594198800btc
btc,2020-07-08 10:00:00,1594202400,9293.96,1594202400btc
btc,2020-07-08 11:00:00,1594206000,9311.72,1594206000btc
btc,2020-07-08 12:00:00,1594209600,9291.65,1594209600btc
btc,2020-07-08 13:00:00,1594213200,9443.57,1594213200btc
btc,2020-07-08 14:00:00,1594216800,9430.14,1594216800btc
btc,2020-07-08 15:00:00,1594220400,9414.87,1594220400btc
btc,2020-07-08 16:00:00,1594224000,9414.33,1594224000btc
btc,2020-07-08 17:00:00,1594227600,9423.09,1594227600btc
btc,2020-07-08 18:00:00,1594231200,9416.47,1594231200btc
btc,2020-07-08 19:00:00,1594234800,9438.57,1594234800btc
btc,2020-07-08 20:00:00,1594238400,9431.07,1594238400btc
btc,2020-07-08 21:00:00,1594242000,9435.22,1594242000btc
btc,2020-07-08 22:00:00,1594245600,9454.41,1594245600btc
btc,2020-07-08 23:00:00,1594249200,9439.2,1594249200btc
btc,2020-07-09 00:00:00,1594252800,9411.58,1594252800btc
btc,2020-07-09 01:00:00,1594256400,9385.88,1594256400btc
btc,2020-07-09 02:00:00,1594260000,9384.01,1594260000btc
btc,2020-07-09 03:00:00,1594263600,9388.99,1594263600btc
btc,2020-07-09 04:00:00,1594267200,9387.56,1594267200btc
btc,2020-07-09 05:00:00,1594270800,9380.7,1594270800btc
btc,2020-07-09 06:00:00,1594274400,9410.72,1594274400btc
btc,2020-07-09 07:00:00,1594278000,9401.01,1594278000btc
btc,2020-07-09 08:00:00,1594281600,9396.18,1594281600btc
btc,2020-07-09 09:00:00,1594285200,9385.76,1594285200btc
btc,2020-07-09 10:00:00,1594288800,9365.67,1594288800btc
btc,2020-07-09 11:00:00,1594292400,9401.27,1594292400btc
btc,2020-07-09 12:00:00,1594296000,9426.38,1594296000btc
btc,2020-07-09 13:00:00,1594299600,9394.6,1594299600btc
btc,2020-07-09 14:00:00,1594303200,9299.83,1594303200btc
btc,2020-07-09 15:00:00,1594306800,9216.45,1594306800btc
btc,2020-07-09 16:00:00,1594310400,9222.08,1594310400btc
btc,2020-07-09 17:00:00,1594314000,9209.82,1594314000btc
